,Parcel ID,Property address
6036,446-12-059,"1662 Andalusia WY San Jose, CA 95125"
6037,446-12-060,"2587 Briarwood Dr San Jose, CA 95125"
6038,446-12-061,"2593 Briarwood Dr San Jose, CA 95125"
6039,446-12-062,"2599 Briarwood Dr San Jose, CA 95125"
6040,446-12-063,"2605 Briarwood Dr San Jose, CA 95125"
6041,446-12-064,"2613 Briarwood Dr San Jose, CA 95125"
6042,446-12-065,"2621 Briarwood Dr San Jose, CA 95125"
6043,446-12-066,"2629 Briarwood Dr San Jose, CA 95125"
6044,446-13-002,"1633 Nord Ln San Jose, CA 95125"
6045,446-13-003,"1635 Nord Ln San Jose, CA 95125"
6046,446-13-008,"1645 Nord Ln San Jose, CA 95125"
6047,446-13-009,"1647 Nord Ln San Jose, CA 95125"
6048,446-13-010,"1649 Nord Ln San Jose, CA 95125"
6049,446-13-011,"1651 Nord Ln San Jose, CA 95125"
6050,446-13-017,"1663 Nord Ln San Jose, CA 95125"
6051,446-13-018,"1664 Nord Ln San Jose, CA 95125"
6052,446-13-021,"1658 Nord Ln San Jose, CA 95125"
6053,446-13-022,"1656 Nord Ln San Jose, CA 95125"
6054,446-13-023,"1654 Nord Ln San Jose, CA 95125"
6055,446-13-024,"1652 Nord Ln San Jose, CA 95125"
6056,446-13-025,"1650 Nord Ln San Jose, CA 95125"
6057,446-13-029,"1642 Nord Ln San Jose, CA 95125"
6058,446-13-033,"1634 Nord Ln San Jose, CA 95125"
6059,446-13-035,"1635 Trona WY San Jose, CA 95125"
6060,446-13-041,"1647 Trona WY San Jose, CA 95125"
6061,446-13-042,"1649 Trona WY San Jose, CA 95125"
6062,446-13-043,"1651 Trona WY San Jose, CA 95125"
6063,446-13-044,"1653 Trona WY San Jose, CA 95125"
6064,446-13-045,"1655 Trona WY San Jose, CA 95125"
6065,446-13-046,"1657 Trona WY San Jose, CA 95125"
6066,446-13-048,"1661 Trona WY San Jose, CA 95125"
6067,446-13-052,"1665 Nord Ln San Jose, CA 95125"
6068,446-13-054,"1682 Husted Av San Jose, CA 95125"
6069,446-13-055,"1680 Husted Av San Jose, CA 95125"
6070,446-13-058,"1674 Husted Av San Jose, CA 95125"
6071,446-13-064,"1662 Husted Av San Jose, CA 95125"
6072,446-13-067,"1656 Husted Av San Jose, CA 95125"
6073,446-13-068,"1654 Husted Av San Jose, CA 95125"
6074,446-14-003,"1592 Alisal Av San Jose, CA 95125"
6075,446-14-006,"1586 Alisal Av San Jose, CA 95125"
6076,446-14-007,"1578 Alisal Av San Jose, CA 95125"
6077,446-14-009,"1574 Alisal Av San Jose, CA 95125"
6078,446-14-010,"1572 Alisal Av San Jose, CA 95125"
6079,446-14-012,"1568 Alisal Av San Jose, CA 95125"
6080,446-14-013,"1564 Alisal Av San Jose, CA 95125"
6081,446-14-015,"1558 Alisal Av San Jose, CA 95125"
6082,446-14-016,"1554 Alisal Av San Jose, CA 95125"
6083,446-14-018,"1548 Alisal Av San Jose, CA 95125"
6084,446-14-020,"1542 Alisal Av San Jose, CA 95125"
6085,446-14-021,"1540 Alisal Av San Jose, CA 95125"
6086,446-14-022,"1538 Alisal Av San Jose, CA 95125"
6087,446-14-023,"1536 Alisal Av San Jose, CA 95125"
6088,446-14-024,"1534 Alisal Av San Jose, CA 95125"
6089,446-14-026,"2875 Booksin Av San Jose, CA 95125"
6090,446-14-030,"1521 Altamont Av San Jose, CA 95125"
6091,446-14-031,"1523 Altamont Av San Jose, CA 95125"
6092,446-14-033,"1527 Altamont Av San Jose, CA 95125"
6093,446-14-034,"1529 Altamont Av San Jose, CA 95125"
6094,446-14-037,"1535 Altamont Av San Jose, CA 95125"
6095,446-14-039,"1539 Altamont Av San Jose, CA 95125"
6096,446-14-041,"1543 Altamont Av San Jose, CA 95125"
6097,446-14-042,"1545 Altamont Av San Jose, CA 95125"
6098,446-14-045,"1544 Altamont Av San Jose, CA 95125"
6099,446-14-048,"1534 Altamont Av San Jose, CA 95125"
6100,446-14-051,"1528 Altamont Av San Jose, CA 95125"
6101,446-14-052,"1526 Altamont Av San Jose, CA 95125"
6102,446-14-054,"1522 Altamont Av San Jose, CA 95125"
6103,446-14-055,"1520 Altamont Av San Jose, CA 95125"
6104,446-14-056,"1518 Altamont Av San Jose, CA 95125"
6105,446-14-057,"1516 Altamont Av San Jose, CA 95125"
6106,446-14-017,"1550 Alisal Av San Jose, CA 95125"
6107,446-14-060,"2985 Booksin Av San Jose, CA 95125"
6108,446-14-065,"1515 Foxworthy Av San Jose, CA 95118"
6109,446-14-071,"1533 Foxworthy Av San Jose, CA 95118"
6110,446-14-073,"1537 Foxworthy Av San Jose, CA 95118"
6111,446-14-074,"1541 Foxworthy Av San Jose, CA 95118"
6112,446-14-079,"1563 Foxworthy Av San Jose, CA 95118"
6113,446-14-082,"1577 Foxworthy Av San Jose, CA 95118"
6114,446-15-001,"1598 Wawona Dr San Jose, CA 95125"
6115,446-15-002,"1596 Wawona Dr San Jose, CA 95125"
6116,446-15-006,"1586 Wawona Dr San Jose, CA 95125"
6117,446-15-007,"1584 Wawona Dr San Jose, CA 95125"
6118,446-15-008,"1582 Wawona Dr San Jose, CA 95125"
6119,446-15-009,"1580 Wawona Dr San Jose, CA 95125"
6120,446-15-010,"1578 Wawona Dr San Jose, CA 95125"
6121,446-15-013,"1568 Wawona Dr San Jose, CA 95125"
6122,446-15-014,"1564 Wawona Dr San Jose, CA 95125"
6123,446-15-015,"1562 Wawona Dr San Jose, CA 95125"
6124,446-15-016,"1560 Wawona Dr San Jose, CA 95125"
6125,446-15-017,"1558 Wawona Dr San Jose, CA 95125"
6126,446-15-018,"1556 Wawona Dr San Jose, CA 95125"
6127,446-15-019,"1554 Wawona Dr San Jose, CA 95125"
6128,446-15-020,"1552 Wawona Dr San Jose, CA 95125"
6129,446-15-021,"2775 Booksin Av San Jose, CA 95125"
6130,446-15-022,"1535 Alisal Av San Jose, CA 95125"
6131,446-15-024,"1539 Alisal Av San Jose, CA 95125"
6132,446-15-027,"1545 Alisal Av San Jose, CA 95125"
6133,446-15-028,"1549 Alisal Av San Jose, CA 95125"
6134,446-15-029,"1557 Alisal Av San Jose, CA 95125"
6135,446-15-033,"1569 Alisal Av San Jose, CA 95125"
6136,446-15-039,"1581 Alisal Av San Jose, CA 95125"
6137,446-15-041,"1585 Alisal Av San Jose, CA 95125"
6138,446-15-042,"2890 Briarwood Dr San Jose, CA 95125"
6139,446-15-043,"2870 Briarwood Dr San Jose, CA 95125"
6140,446-15-044,"2850 Briarwood Dr San Jose, CA 95125"
6141,446-15-045,"2830 Briarwood Dr San Jose, CA 95125"
6142,446-16-002,"1596 Koch Ln San Jose, CA 95125"
6143,446-16-003,"1594 Koch Ln San Jose, CA 95125"
6144,446-16-006,"1586 Koch Ln San Jose, CA 95125"
6145,446-16-010,"1578 Koch Ln San Jose, CA 95125"
6146,446-14-059,"1512 Altamont Av San Jose, CA 95125"
6147,446-16-012,"1572 Koch Ln San Jose, CA 95125"
6148,446-16-011,"1574 Koch Ln San Jose, CA 95125"
6149,446-16-018,"1556 Koch Ln San Jose, CA 95125"
6150,446-16-019,"1554 Koch Ln San Jose, CA 95125"
6151,446-16-020,"1552 Koch Ln San Jose, CA 95125"
6152,446-16-021,"2675 Booksin Av San Jose, CA 95125"
6153,446-16-024,"1559 Wawona Dr San Jose, CA 95125"
6154,446-16-027,"1565 Wawona Dr San Jose, CA 95125"
6155,446-16-028,"2672 Benson Ln San Jose, CA 95125"
6156,446-16-033,"1581 Wawona Dr San Jose, CA 95125"
6157,446-16-034,"1583 Wawona Dr San Jose, CA 95125"
6158,446-16-035,"1585 Wawona Dr San Jose, CA 95125"
6159,446-16-036,"1587 Wawona Dr San Jose, CA 95125"
6160,446-16-037,"1591 Wawona Dr San Jose, CA 95125"
6161,446-16-038,"1593 Wawona Dr San Jose, CA 95125"
6162,446-16-039,"1595 Wawona Dr San Jose, CA 95125"
6163,446-17-001,"1632 Trona WY San Jose, CA 95125"
6164,446-17-006,"1623 Trona WY San Jose, CA 95125"
6165,446-17-012,"1618 Glenfield Dr San Jose, CA 95125"
6166,446-17-016,"1610 Glenfield Dr San Jose, CA 95125"
6167,446-17-017,"1608 Glenfield Dr San Jose, CA 95125"
6168,446-17-018,"1606 Glenfield Dr San Jose, CA 95125"
6169,446-17-019,"1604 Glenfield Dr San Jose, CA 95125"
6170,446-17-021,"2561 Fairglen Dr San Jose, CA 95125"
6171,446-17-022,"2567 Fairglen Dr San Jose, CA 95125"
6172,446-17-023,"2571 Fairglen Dr San Jose, CA 95125"
6173,446-17-024,"1581 Trona WY San Jose, CA 95125"
6174,446-17-025,"1585 Trona WY San Jose, CA 95125"
6175,446-17-026,"1589 Trona WY San Jose, CA 95125"
6176,446-17-027,"1591 Trona WY San Jose, CA 95125"
6177,446-17-028,"1597 Trona WY San Jose, CA 95125"
6178,446-17-036,"1621 Trona WY San Jose, CA 95125"
6179,446-17-037,"1622 Trona WY San Jose, CA 95125"
6180,446-17-038,"1620 Trona WY San Jose, CA 95125"
6181,446-17-039,"1616 Trona WY San Jose, CA 95125"
6182,446-17-040,"1612 Trona WY San Jose, CA 95125"
6183,446-17-041,"1608 Trona WY San Jose, CA 95125"
6184,446-17-042,"1606 Trona WY San Jose, CA 95125"
6185,446-17-043,"1602 Trona WY San Jose, CA 95125"
6186,446-17-046,"1577 Koch Ln San Jose, CA 95125"
6187,446-17-047,"1579 Koch Ln San Jose, CA 95125"
6188,446-17-048,"1581 Koch Ln San Jose, CA 95125"
6189,446-18-001,"2638 Briarwood Dr San Jose, CA 95125"
6190,446-18-002,"2605 Fairdell Dr San Jose, CA 95125"
6191,446-18-003,"2613 Fairdell Dr San Jose, CA 95125"
6192,446-18-004,"2621 Fairdell Dr San Jose, CA 95125"
6193,446-18-006,"1650 Knollwood Av San Jose, CA 95125"
6194,446-18-007,"1648 Knollwood Av San Jose, CA 95125"
6195,446-18-011,"1638 Knollwood Av San Jose, CA 95125"
6196,446-18-013,"1634 Knollwood Av San Jose, CA 95125"
6197,446-18-021,"1602 Knollwood Av San Jose, CA 95125"
6198,446-18-024,"1605 Glenfield Dr San Jose, CA 95125"
6199,446-18-026,"1609 Glenfield Dr San Jose, CA 95125"
6200,446-18-027,"1611 Glenfield Dr San Jose, CA 95125"
6201,446-18-029,"1615 Glenfield Dr San Jose, CA 95125"
6202,446-18-032,"1621 Glenfield Dr San Jose, CA 95125"
6203,446-18-033,"1623 Glenfield Dr San Jose, CA 95125"
6204,446-18-043,"2668 Briarwood Dr San Jose, CA 95125"
6205,446-18-044,"2662 Briarwood Dr San Jose, CA 95125"
6206,446-18-045,"2660 Briarwood Dr San Jose, CA 95125"
6207,446-18-047,"2654 Briarwood Dr San Jose, CA 95125"
6208,446-18-048,"2652 Briarwood Dr San Jose, CA 95125"
6209,446-16-017,"1558 Koch Ln San Jose, CA 95125"
6210,446-18-051,"2644 Briarwood Dr San Jose, CA 95125"
6211,446-18-050,"2648 Briarwood Dr San Jose, CA 95125"
6212,446-19-002,"2503 Fairdell Dr San Jose, CA 95125"
6213,446-19-004,"1646 Andalusia WY San Jose, CA 95125"
6214,446-19-006,"1642 Andalusia WY San Jose, CA 95125"
6215,446-19-008,"1638 Andalusia WY San Jose, CA 95125"
6216,446-19-009,"1636 Andalusia WY San Jose, CA 95125"
6217,446-19-010,"1634 Andalusia WY San Jose, CA 95125"
6218,446-19-014,"1624 Andalusia WY San Jose, CA 95125"
6219,446-19-016,"1605 Tiffany WY San Jose, CA 95125"
6220,446-19-018,"1611 Tiffany WY San Jose, CA 95125"
6221,446-19-019,"1615 Tiffany WY San Jose, CA 95125"
6222,446-19-020,"1619 Tiffany WY San Jose, CA 95125"
6223,446-19-022,"1625 Tiffany WY San Jose, CA 95125"
6224,446-19-023,"1629 Tiffany WY San Jose, CA 95125"
6225,446-19-025,"1637 Tiffany WY San Jose, CA 95125"
6226,446-19-026,"1641 Tiffany WY San Jose, CA 95125"
6227,446-19-027,"1645 Tiffany WY San Jose, CA 95125"
6228,446-19-028,"1649 Tiffany WY San Jose, CA 95125"
6229,446-19-031,"2545 Fairdell Dr San Jose, CA 95125"
6230,446-19-034,"2589 Fairdell Dr San Jose, CA 95125"
6231,446-19-040,"2586 Briarwood Dr San Jose, CA 95125"
6232,446-20-004,"1660 Fairlawn Av San Jose, CA 95125"
6233,446-20-005,"1658 Fairlawn Av San Jose, CA 95125"
6234,446-20-006,"1654 Fairlawn Av San Jose, CA 95125"
6235,446-20-008,"1648 Fairlawn Av San Jose, CA 95125"
6236,446-20-009,"1644 Fairlawn Av San Jose, CA 95125"
6237,446-20-010,"1642 Fairlawn Av San Jose, CA 95125"
6238,446-20-011,"1638 Fairlawn Av San Jose, CA 95125"
6239,446-20-012,"1636 Fairlawn Av San Jose, CA 95125"
6240,446-20-023,"1635 Fairorchard Av San Jose, CA 95125"
6241,446-20-024,"1637 Fairorchard Av San Jose, CA 95125"
6242,446-20-025,"1641 Fairorchard Av San Jose, CA 95125"
6243,446-20-026,"1643 Fairorchard Av San Jose, CA 95125"
6244,446-20-029,"1651 Fairorchard Av San Jose, CA 95125"
6245,446-20-030,"1653 Fairorchard Av San Jose, CA 95125"
6246,446-20-031,"1657 Fairorchard Av San Jose, CA 95125"
6247,446-20-032,"1659 Fairorchard Av San Jose, CA 95125"
6248,446-20-033,"1661 Fairorchard Av San Jose, CA 95125"
6249,446-20-035,"1660 Fairorchard Av San Jose, CA 95125"
6250,446-20-042,"1642 Fairorchard Av San Jose, CA 95125"
6251,446-20-043,"1640 Fairorchard Av San Jose, CA 95125"
6252,446-20-044,"1636 Fairorchard Av San Jose, CA 95125"
6253,446-20-046,"1630 Fairorchard Av San Jose, CA 95125"
6254,446-20-047,"1628 Fairorchard Av San Jose, CA 95125"
6255,446-20-048,"1624 Fairorchard Av San Jose, CA 95125"
6256,446-20-049,"1622 Fairorchard Av San Jose, CA 95125"
6257,446-20-051,"1625 Andalusia WY San Jose, CA 95125"
6258,446-20-052,"1627 Andalusia WY San Jose, CA 95125"
6259,446-20-053,"1629 Andalusia WY San Jose, CA 95125"
6260,446-20-059,"1643 Andalusia WY San Jose, CA 95125"
6261,446-20-060,"1647 Andalusia WY San Jose, CA 95125"
6262,446-20-061,"1649 Andalusia WY San Jose, CA 95125"
6263,446-20-062,"1651 Andalusia WY San Jose, CA 95125"
6264,446-20-063,"1653 Andalusia WY San Jose, CA 95125"
6265,446-20-068,"1665 Fairorchard Av San Jose, CA 95125"
6266,446-21-001,"2442 Briarwood Dr San Jose, CA 95125"
6267,446-21-003,"1676 Fairwood Av San Jose, CA 95125"
6268,446-21-007,"1668 Fairwood Av San Jose, CA 95125"
6269,446-21-010,"1662 Fairwood Av San Jose, CA 95125"
6270,446-21-013,"1648 Fairwood Av San Jose, CA 95125"
6271,446-21-014,"1642 Fairwood Av San Jose, CA 95125"
6272,446-21-015,"1634 Fairwood Av San Jose, CA 95125"
6273,446-21-019,"1609 Fairlawn Av San Jose, CA 95125"
6274,446-21-021,"1621 Fairlawn Av San Jose, CA 95125"
6275,446-21-024,"2289 Fairlawn CT San Jose, CA 95125"
6276,446-21-026,"2299 Fairlawn CT San Jose, CA 95125"
6277,446-21-028,"2378 Fairgrove CT San Jose, CA 95125"
6278,446-21-030,"2360 Fairgrove CT San Jose, CA 95125"
6279,446-21-033,"2369 Fairgrove CT San Jose, CA 95125"
6280,446-21-035,"2385 Fairgrove CT San Jose, CA 95125"
6281,446-21-036,"2393 Fairgrove CT San Jose, CA 95125"
6282,446-21-039,"2432 Fairoak CT San Jose, CA 95125"
6283,446-21-041,"2416 Fairoak CT San Jose, CA 95125"
6284,446-21-042,"2408 Fairoak CT San Jose, CA 95125"
6285,446-21-045,"2417 Fairoak CT San Jose, CA 95125"
6286,446-21-046,"2425 Fairoak CT San Jose, CA 95125"
6287,446-21-049,"2449 Fairoak CT San Jose, CA 95125"
6288,446-21-050,"2478 Briarwood Dr San Jose, CA 95125"
6289,446-21-053,"2470 Briarwood Dr San Jose, CA 95125"
6290,446-21-054,"2468 Briarwood Dr San Jose, CA 95125"
6291,446-21-055,"2466 Briarwood Dr San Jose, CA 95125"
6292,446-21-057,"2290 Fairlawn CT San Jose, CA 95125"
6293,446-21-058,"2285 Fairlawn CT San Jose, CA 95125"
6294,446-22-002,"2351 Damascus CT San Jose, CA 95125"
6295,446-22-004,"2361 Damascus CT San Jose, CA 95125"
6296,446-22-005,"2365 Damascus CT San Jose, CA 95125"
6297,446-22-006,"2367 Damascus CT San Jose, CA 95125"
6298,446-22-013,"2357 Valencia CT San Jose, CA 95125"
6299,446-22-015,"2365 Valencia CT San Jose, CA 95125"
6300,446-22-016,"2369 Valencia CT San Jose, CA 95125"
6301,446-22-017,"2370 Valencia CT San Jose, CA 95125"
6302,446-22-018,"2366 Valencia CT San Jose, CA 95125"
6303,446-22-019,"2362 Valencia CT San Jose, CA 95125"
6304,446-22-020,"2358 Valencia CT San Jose, CA 95125"
6305,446-22-021,"2354 Valencia CT San Jose, CA 95125"
6306,446-22-022,"2253 Fairhill Ln San Jose, CA 95125"
6307,446-22-029,"2276 Fairhill Ln San Jose, CA 95125"
6308,446-22-034,"2256 Fairhill Ln San Jose, CA 95125"
6309,446-22-035,"2252 Fairhill Ln San Jose, CA 95125"
6310,446-22-036,"2253 Fairvalley CT San Jose, CA 95125"
6311,446-22-038,"2261 Fairvalley CT San Jose, CA 95125"
6312,446-22-041,"2270 Fairvalley CT San Jose, CA 95125"
6313,446-22-042,"2266 Fairvalley CT San Jose, CA 95125"
6314,446-22-043,"2262 Fairvalley CT San Jose, CA 95125"
6315,446-22-044,"2258 Fairvalley CT San Jose, CA 95125"
6316,446-22-046,"2251 Booksin Av San Jose, CA 95125"
6317,446-22-047,"2255 Booksin Av San Jose, CA 95125"
6318,446-22-049,"2263 Booksin Av San Jose, CA 95125"
6319,446-22-055,"1625 Fairwood Av San Jose, CA 95125"
6320,446-22-057,"1661 Fairwood Av San Jose, CA 95125"
6321,446-22-059,"1665 Fairwood Av San Jose, CA 95125"
6322,446-22-060,"1667 Fairwood Av San Jose, CA 95125"
6323,446-22-061,"1669 Fairwood Av San Jose, CA 95125"
6324,446-22-062,"1671 Fairwood Av San Jose, CA 95125"
6325,446-22-063,"1673 Fairwood Av San Jose, CA 95125"
6326,446-22-064,"1675 Fairwood Av San Jose, CA 95125"
6327,446-22-065,"1677 Fairwood Av San Jose, CA 95125"
6328,446-22-066,"1679 Fairwood Av San Jose, CA 95125"
6329,446-22-069,"2380 Briarwood Dr San Jose, CA 95125"
6330,446-23-001,"1698 Laurelwood Dr San Jose, CA 95125"
6331,446-23-006,"1652 Laurelwood Dr San Jose, CA 95125"
6332,446-23-007,"1644 Laurelwood Dr San Jose, CA 95125"
6333,446-23-008,"1634 Laurelwood Dr San Jose, CA 95125"
6334,446-23-011,"1610 Laurelwood Dr San Jose, CA 95125"
6335,446-23-014,"2167 Booksin Av San Jose, CA 95125"
6336,446-23-020,"1635 Sweetbriar Dr San Jose, CA 95125"
6337,446-23-023,"1649 Sweetbriar Dr San Jose, CA 95125"
6338,446-23-024,"1653 Sweetbriar Dr San Jose, CA 95125"
6339,446-23-025,"1657 Sweetbriar Dr San Jose, CA 95125"
6340,446-23-027,"1665 Sweetbriar Dr San Jose, CA 95125"
6341,446-23-028,"1669 Sweetbriar Dr San Jose, CA 95125"
6342,446-23-032,"1672 Sweetbriar Dr San Jose, CA 95125"
6343,446-23-034,"1664 Sweetbriar Dr San Jose, CA 95125"
6344,446-23-038,"1648 Sweetbriar Dr San Jose, CA 95125"
6345,446-23-039,"1644 Sweetbriar Dr San Jose, CA 95125"
6346,446-23-040,"1638 Sweetbriar Dr San Jose, CA 95125"
6347,446-23-048,"2235 Booksin Av San Jose, CA 95125"
6348,446-23-052,"1639 Curtner Av San Jose, CA 95125"
6349,446-23-053,"1643 Curtner Av San Jose, CA 95125"
6350,446-23-054,"1647 Curtner Av San Jose, CA 95125"
6351,446-23-055,"1651 Curtner Av San Jose, CA 95125"
6352,446-23-056,"1657 Curtner Av San Jose, CA 95125"
6353,446-23-057,"1659 Curtner Av San Jose, CA 95125"
6354,446-23-058,"1661 Curtner Av San Jose, CA 95125"
6355,446-23-059,"1663 Curtner Av San Jose, CA 95125"
6356,446-23-060,"1665 Curtner Av San Jose, CA 95125"
6357,446-23-061,"1667 Curtner Av San Jose, CA 95125"
6358,446-23-063,"1671 Curtner Av San Jose, CA 95125"
6359,446-23-064,"1673 Curtner Av San Jose, CA 95125"
6360,446-23-065,"1675 Curtner Av San Jose, CA 95125"
6361,446-23-066,"1677 Curtner Av San Jose, CA 95125"
6362,446-23-067,"1679 Curtner Av San Jose, CA 95125"
6363,446-23-068,"1678 Sweetbriar Dr San Jose, CA 95125"
6364,446-23-069,"1679 Sweetbriar Dr San Jose, CA 95125"
6365,446-24-005,"1884 Georgetta Dr San Jose, CA 95125"
6366,446-24-006,"1870 Georgetta Dr San Jose, CA 95125"
6367,446-24-007,"1856 Georgetta Dr San Jose, CA 95125"
6368,446-24-008,"1850 Georgetta Dr San Jose, CA 95125"
6369,446-19-001,"2582 Briarwood Dr San Jose, CA 95125"
6370,446-24-010,"1800 Georgetta Dr San Jose, CA 95125"
6371,446-24-011,"2075 Booksin Av San Jose, CA 95125"
6372,446-24-012,"1603 Laurelwood Dr San Jose, CA 95125"
6373,446-24-013,"1611 Mulberry Ln San Jose, CA 95125"
6374,446-24-017,"1643 Mulberry Ln San Jose, CA 95125"
6375,446-24-023,"1690 Mulberry Ln San Jose, CA 95125"
6376,446-24-025,"1674 Mulberry Ln San Jose, CA 95125"
6377,446-24-026,"1664 Mulberry Ln San Jose, CA 95125"
6378,446-24-028,"1648 Mulberry Ln San Jose, CA 95125"
6379,446-24-029,"1638 Mulberry Ln San Jose, CA 95125"
6380,446-24-030,"1630 Mulberry Ln San Jose, CA 95125"
6381,446-24-041,"1696 Mulberry Ln San Jose, CA 95125"
6382,446-24-042,"1697 Mulberry Ln San Jose, CA 95125"
6383,446-24-044,"1962 Georgetta Dr San Jose, CA 95125"
6384,446-24-046,"1954 Georgetta Dr San Jose, CA 95125"
6385,446-25-002,"2034 Margot Pl San Jose, CA 95125"
6386,446-25-003,"2020 Margot Pl San Jose, CA 95125"
6387,446-25-004,"2006 Margot Pl San Jose, CA 95125"
6388,446-25-009,"1936 Margot Pl San Jose, CA 95125"
6389,446-24-009,"1820 Georgetta Dr San Jose, CA 95125"
6390,446-25-012,"1905 Adele Pl San Jose, CA 95125"
6391,446-25-013,"1919 Adele Pl San Jose, CA 95125"
6392,446-25-015,"1947 Adele Pl San Jose, CA 95125"
6393,446-25-016,"1961 Adele Pl San Jose, CA 95125"
6394,446-25-017,"1975 Adele Pl San Jose, CA 95125"
6395,446-25-018,"1989 Adele Pl San Jose, CA 95125"
6396,446-25-019,"2003 Adele Pl San Jose, CA 95125"
6397,446-25-022,"1919 Georgetta Dr San Jose, CA 95125"
6398,446-25-024,"2032 Adele Pl San Jose, CA 95125"
6399,446-25-031,"1934 Adele Pl San Jose, CA 95125"
6400,446-25-036,"1929 James Pl San Jose, CA 95125"
6401,446-25-038,"1957 James Pl San Jose, CA 95125"
6402,446-25-039,"1971 James Pl San Jose, CA 95125"
6403,446-25-040,"1985 James Pl San Jose, CA 95125"
6404,446-25-041,"2001 James Pl San Jose, CA 95125"
6405,446-25-042,"2021 James Pl San Jose, CA 95125"
6406,446-25-043,"2041 James Pl San Jose, CA 95125"
6407,446-25-044,"1831 Georgetta Dr San Jose, CA 95125"
6408,446-25-045,"2020 James Pl San Jose, CA 95125"
6409,446-25-046,"2000 James Pl San Jose, CA 95125"
6410,446-25-049,"1956 James Pl San Jose, CA 95125"
6411,446-25-051,"1928 James Pl San Jose, CA 95125"
6412,446-25-052,"1914 James Pl San Jose, CA 95125"
6413,446-25-054,"1610 Dry Creek Rd San Jose, CA 95125"
6414,446-25-055,"1915 Booksin Av San Jose, CA 95125"
6415,446-25-058,"1957 Booksin Av San Jose, CA 95125"
6416,446-25-060,"1985 Booksin Av San Jose, CA 95125"
6417,446-25-063,"1815 Georgetta Dr San Jose, CA 95125"
6418,446-26-002,"1490 Dry Creek Rd San Jose, CA 95125"
6419,446-26-003,"1484 Dry Creek Rd San Jose, CA 95125"
6420,446-26-004,"1470 Dry Creek Rd San Jose, CA 95125"
6421,446-26-005,"1462 Dry Creek Rd San Jose, CA 95125"
6422,446-26-013,"1931 Hicks Av San Jose, CA 95125"
6423,446-26-015,"1429 Callecita St San Jose, CA 95125"
6424,446-26-017,"1443 Callecita St San Jose, CA 95125"
6425,446-26-021,"1555 Callecita St San Jose, CA 95125"
6426,446-26-023,"1563 Callecita St San Jose, CA 95125"
6427,446-26-024,"1567 Callecita St San Jose, CA 95125"
6428,446-26-026,"1562 Callecita St San Jose, CA 95125"
6429,446-26-027,"1558 Callecita St San Jose, CA 95125"
6430,446-26-028,"1554 Callecita St San Jose, CA 95125"
6431,446-26-029,"1454 Callecita St San Jose, CA 95125"
6432,446-26-033,"1430 Callecita St San Jose, CA 95125"
6433,446-26-034,"1418 Callecita St San Jose, CA 95125"
6434,446-26-036,"1985 Hicks Av San Jose, CA 95125"
6435,446-26-042,"1551 Edgewood WY San Jose, CA 95125"
6436,446-26-045,"1561 Edgewood WY San Jose, CA 95125"
6437,446-26-046,"1565 Edgewood WY San Jose, CA 95125"
6438,446-27-001,"1568 Edgewood WY San Jose, CA 95125"
6439,446-27-004,"1558 Edgewood WY San Jose, CA 95125"
6440,446-27-005,"1554 Edgewood WY San Jose, CA 95125"
6441,446-27-006,"1550 Edgewood WY San Jose, CA 95125"
6442,446-27-007,"1546 Edgewood WY San Jose, CA 95125"
6443,446-27-008,"1542 Edgewood WY San Jose, CA 95125"
